product_id,product_name,brand,category,sub_category,description,price,cost_price,discount_percentage,final_price,stock_quantity,reorder_level,supplier_name,sku,rating,total_reviews,total_sold,warranty_months,weight,color,specifications,launch_date,status,image_url
P0157,Realme Camera,Realme,Electronics,Camera,"Realme brings you this premium camera, built to last with modern features that customers love.",81550.0,63897.68,20,65240.0,176,24,Realme India Distributors,SKU-ELE-0157,3.7,3,31,12,7.16,White,"White, 7.16kg, Warranty: 12 months",2024-09-04,Active,https://source.unsplash.com/400x400/?camera&sig=157
P0158,Levis Handbag,Levis,Fashion,Handbag,"Experience top performance with the Levis handbag, trusted by thousands of happy customers across India.",3150.0,2068.97,25,2362.5,3,5,Levis India Distributors,SKU-FAS-0158,4.4,5,41,0,0.33,Blue,"Blue, 0.33kg",2025-05-17,Active,https://source.unsplash.com/400x400/?handbag&sig=158
P0159,Decathlon Cricket Bat,Decathlon,Sports,Cricket Bat,"Decathlon brings you this premium cricket bat, built to last with modern features that customers love.",12950.0,9720.8,15,11007.5,420,56,Decathlon India Distributors,SKU-SPO-0159,4.0,10,52,0,16.43,Gold,"Gold, 16.43kg",2025-08-02,Active,https://source.unsplash.com/400x400/?cricket+bat&sig=159
P0160,Amul Dairy Products,Amul,Groceries,Dairy Products,"Experience top performance with the Amul dairy products, trusted by thousands of happy customers across India.",366.0,295.49,10,329.4,376,51,Amul India Distributors,SKU-GRO-0160,3.5,8,35,0,24.07,Gold,"Gold, 24.07kg",2025-08-27,Out of Stock,https://source.unsplash.com/400x400/?dairy+milk+products&sig=160
P0161,Nivea Lipstick,Nivea,Beauty,Lipstick,"A budget-friendly yet durable lipstick from Nivea, ideal for households looking for good value.",928.0,775.33,30,649.6,93,8,Nivea India Distributors,SKU-BEA-0161,3.5,14,49,0,20.76,White,"White, 20.76kg",2026-05-01,Active,https://source.unsplash.com/400x400/?lipstick+makeup&sig=161
P0162,Dell Camera,Dell,Electronics,Camera,"Dell brings you this premium camera, built to last with modern features that customers love.",130020.0,88652.31,0,130020.0,305,21,Dell India Distributors,SKU-ELE-0162,4.3,7,45,24,2.73,Blue,"Blue, 2.73kg, Warranty: 24 months",2025-04-06,Active,https://source.unsplash.com/400x400/?camera&sig=162
P0163,Dove Hair Oil,Dove,Beauty,Hair Oil,"Experience top performance with the Dove hair oil, trusted by thousands of happy customers across India.",781.0,651.73,0,781.0,287,24,Dove India Distributors,SKU-BEA-0163,3.9,7,36,0,15.2,Black,"Black, 15.2kg",2025-08-25,Active,https://source.unsplash.com/400x400/?hair+oil+beauty&sig=163
P0164,Nivia Football,Nivia,Sports,Football,"Experience top performance with the Nivia football, trusted by thousands of happy customers across India.",770.0,569.72,5,731.5,308,36,Nivia India Distributors,SKU-SPO-0164,2.8,5,28,0,7.22,Red,"Red, 7.22kg",2026-07-03,Out of Stock,https://source.unsplash.com/400x400/?football&sig=164
P0165,Nike Handbag,Nike,Fashion,Handbag,"Nike brings you this premium handbag, built to last with modern features that customers love.",2510.0,1896.82,10,2259.0,8,5,Nike India Distributors,SKU-FAS-0165,3.7,11,48,0,20.27,Black,"Black, 20.27kg",2024-09-10,Active,https://source.unsplash.com/400x400/?handbag&sig=165
P0166,Dove Perfume,Dove,Beauty,Perfume,"Experience top performance with the Dove perfume, trusted by thousands of happy customers across India.",2070.0,1571.78,0,2070.0,145,12,Dove India Distributors,SKU-BEA-0166,3.8,11,39,0,20.83,Gold,"Gold, 20.83kg",2025-02-17,Active,https://source.unsplash.com/400x400/?perfume+bottle&sig=166
P0167,Ray-Ban Jacket,Ray-Ban,Fashion,Jacket,"A reliable jacket from Ray-Ban, designed for everyday use with a great balance of performance and value.",2760.0,2135.4,30,1932.0,395,28,Ray-Ban India Distributors,SKU-FAS-0167,3.0,11,51,0,2.05,Beige,"Beige, 2.05kg",2026-03-12,Active,https://source.unsplash.com/400x400/?jacket+fashion&sig=167
P0168,Godrej Interio Bed,Godrej Interio,Furniture,Bed,"Experience top performance with the Godrej Interio bed, trusted by thousands of happy customers across India.",11480.0,7991.4,30,8036.0,127,9,Godrej Interio India Distributors,SKU-FUR-0168,3.4,9,52,6,9.01,Blue,"Blue, 9.01kg, Warranty: 6 months",2026-07-28,Active,https://source.unsplash.com/400x400/?bed+furniture&sig=168
P0169,Decathlon Cricket Bat,Decathlon,Sports,Cricket Bat,"A budget-friendly yet durable cricket bat from Decathlon, ideal for households looking for good value.",8970.0,7361.13,30,6279.0,119,15,Decathlon India Distributors,SKU-SPO-0169,4.0,6,50,0,23.43,Grey,"Grey, 23.43kg",2025-12-02,Out of Stock,https://source.unsplash.com/400x400/?cricket+bat&sig=169
P0170,LG Water Purifier,LG,Home Appliances,Water Purifier,"This water purifier by LG combines quality materials with an attractive design, perfect for daily needs.",4520.0,3318.95,10,4068.0,144,25,LG India Distributors,SKU-HOM-0170,3.1,7,37,0,22.82,Black,"Black, 22.82kg",2026-06-17,Active,https://source.unsplash.com/400x400/?water+purifier&sig=170
P0171,Samsung Refrigerator,Samsung,Home Appliances,Refrigerator,"A reliable refrigerator from Samsung, designed for everyday use with a great balance of performance and value.",67370.0,51387.9,0,67370.0,137,27,Samsung India Distributors,SKU-HOM-0171,4.0,8,50,6,12.02,Blue,"Blue, 12.02kg, Warranty: 6 months",2026-02-22,Out of Stock,https://source.unsplash.com/400x400/?refrigerator&sig=171
P0172,SG Dumbbells,SG,Sports,Dumbbells,"A reliable dumbbells from SG, designed for everyday use with a great balance of performance and value.",1070.0,801.77,10,963.0,297,29,SG India Distributors,SKU-SPO-0172,3.2,4,45,0,19.36,Red,"Red, 19.36kg",2024-09-02,Inactive,https://source.unsplash.com/400x400/?dumbbells+gym&sig=172
P0173,Haldiram's Spices,Haldiram's,Groceries,Spices,"Experience top performance with the Haldiram's spices, trusted by thousands of happy customers across India.",437.0,343.65,0,437.0,246,28,Haldiram's India Distributors,SKU-GRO-0173,4.3,7,46,0,10.73,Blue,"Blue, 10.73kg",2026-07-26,Active,https://source.unsplash.com/400x400/?spices+indian&sig=173
P0174,Himalaya Face Cream,Himalaya,Beauty,Face Cream,"Himalaya brings you this premium face cream, built to last with modern features that customers love.",368.0,284.51,15,312.8,133,13,Himalaya India Distributors,SKU-BEA-0174,3.2,4,57,0,14.76,Red,"Red, 14.76kg",2024-11-09,Active,https://source.unsplash.com/400x400/?face+cream+skincare&sig=174
P0175,Durian Sofa,Durian,Furniture,Sofa,"Durian brings you this premium sofa, built to last with modern features that customers love.",37540.0,31840.97,0,37540.0,419,55,Durian India Distributors,SKU-FUR-0175,4.0,10,38,6,4.6,Black,"Black, 4.6kg, Warranty: 6 months",2025-10-30,Active,https://source.unsplash.com/400x400/?sofa+furniture&sig=175
P0176,Voltas Air Conditioner,Voltas,Home Appliances,Air Conditioner,"A budget-friendly yet durable air conditioner from Voltas, ideal for households looking for good value.",69910.0,47255.19,20,55928.0,209,29,Voltas India Distributors,SKU-HOM-0176,4.6,13,46,36,12.42,Silver,"Silver, 12.42kg, Warranty: 36 months",2025-03-05,Active,https://source.unsplash.com/400x400/?air+conditioner&sig=176
P0177,Himalaya Shampoo,Himalaya,Beauty,Shampoo,"A budget-friendly yet durable shampoo from Himalaya, ideal for households looking for good value.",884.0,741.04,30,618.8,112,21,Himalaya India Distributors,SKU-BEA-0177,3.6,5,47,0,2.7,Silver,"Silver, 2.7kg",2026-01-04,Active,https://source.unsplash.com/400x400/?shampoo+hair+care&sig=177
P0178,Nikon Note 12,Nikon,Electronics,Smartphone,"This smartphone by Nikon combines quality materials with an attractive design, perfect for daily needs.",85950.0,64225.41,0,85950.0,73,16,Nikon India Distributors,SKU-ELE-0178,4.5,6,41,24,5.35,Silver,"Silver, 5.35kg, Warranty: 24 months",2026-02-24,Active,https://source.unsplash.com/400x400/?smartphone&sig=178
P0179,SG Cycling Helmet,SG,Sports,Cycling Helmet,"This cycling helmet by SG combines quality materials with an attractive design, perfect for daily needs.",4420.0,3490.33,25,3315.0,442,30,SG India Distributors,SKU-SPO-0179,4.4,9,55,0,9.67,White,"White, 9.67kg",2026-04-01,Active,https://source.unsplash.com/400x400/?cycling+helmet&sig=179
P0180,Apple Bluetooth Speaker,Apple,Electronics,Bluetooth Speaker,"Experience top performance with the Apple bluetooth speaker, trusted by thousands of happy customers across India.",10370.0,7536.78,0,10370.0,418,39,Apple India Distributors,SKU-ELE-0180,3.8,5,33,0,16.53,Beige,"Beige, 16.53kg",2025-02-11,Out of Stock,https://source.unsplash.com/400x400/?bluetooth+speaker&sig=180
P0181,Rupa Publications Self-Help,Rupa Publications,Books,Self-Help,"Rupa Publications brings you this premium self-help, built to last with modern features that customers love.",177.0,142.06,0,177.0,430,52,Rupa Publications India Distributors,SKU-BOO-0181,3.4,7,45,0,8.59,Gold,"Gold, 8.59kg",2024-09-04,Active,https://source.unsplash.com/400x400/?self+help+book&sig=181
P0182,Bloomsbury Children's Books,Bloomsbury,Books,Children's Books,"A budget-friendly yet durable children's books from Bloomsbury, ideal for households looking for good value.",491.0,410.34,0,491.0,375,25,Bloomsbury India Distributors,SKU-BOO-0182,4.0,9,48,0,10.65,Gold,"Gold, 10.65kg",2025-11-24,Inactive,https://source.unsplash.com/400x400/?children+books&sig=182
P0183,Fabindia Jeans,Fabindia,Fashion,Jeans,"A reliable jeans from Fabindia, designed for everyday use with a great balance of performance and value.",1160.0,842.46,10,1044.0,40,10,Fabindia India Distributors,SKU-FAS-0183,3.0,9,37,0,19.31,Grey,"Grey, 19.31kg",2025-04-19,Active,https://source.unsplash.com/400x400/?jeans+fashion&sig=183
P0184,Durian Wardrobe,Durian,Furniture,Wardrobe,"A reliable wardrobe from Durian, designed for everyday use with a great balance of performance and value.",19420.0,15013.79,15,16507.0,104,17,Durian India Distributors,SKU-FUR-0184,4.0,9,43,36,14.25,Silver,"Silver, 14.25kg, Warranty: 36 months",2025-06-17,Active,https://source.unsplash.com/400x400/?wardrobe+furniture&sig=184
P0185,Lenovo Power Bank,Lenovo,Electronics,Power Bank,"Lenovo brings you this premium power bank, built to last with modern features that customers love.",1830.0,1195.82,0,1830.0,216,13,Lenovo India Distributors,SKU-ELE-0185,3.9,7,32,6,1.56,White,"White, 1.56kg, Warranty: 6 months",2025-09-29,Inactive,https://source.unsplash.com/400x400/?power+bank&sig=185
P0186,Xiaomi IdeaPad Slim 3,Xiaomi,Electronics,Laptop,"Xiaomi brings you this premium laptop, built to last with modern features that customers love.",56890.0,37707.19,5,54045.5,89,17,Xiaomi India Distributors,SKU-ELE-0186,3.2,10,53,24,4.44,Gold,"Gold, 4.44kg, Warranty: 24 months",2026-05-14,Active,https://source.unsplash.com/400x400/?laptop&sig=186
P0187,Urban Ladder Chair,Urban Ladder,Furniture,Chair,"A reliable chair from Urban Ladder, designed for everyday use with a great balance of performance and value.",3050.0,2005.99,30,2135.0,385,42,Urban Ladder India Distributors,SKU-FUR-0187,3.2,12,65,24,24.38,Black,"Black, 24.38kg, Warranty: 24 months",2025-04-29,Active,https://source.unsplash.com/400x400/?chair+furniture&sig=187
P0188,Durian Table,Durian,Furniture,Table,"Durian brings you this premium table, built to last with modern features that customers love.",18660.0,14370.36,15,15861.0,28,5,Durian India Distributors,SKU-FUR-0188,4.0,8,37,36,8.21,Silver,"Silver, 8.21kg, Warranty: 36 months",2025-03-03,Out of Stock,https://source.unsplash.com/400x400/?table+furniture&sig=188
P0189,Pepperfry Bookshelf,Pepperfry,Furniture,Bookshelf,"Experience top performance with the Pepperfry bookshelf, trusted by thousands of happy customers across India.",2930.0,2154.41,10,2637.0,34,5,Pepperfry India Distributors,SKU-FUR-0189,2.8,4,49,12,9.43,Grey,"Grey, 9.43kg, Warranty: 12 months",2026-06-05,Active,https://source.unsplash.com/400x400/?bookshelf&sig=189
P0190,Yonex Badminton Racket,Yonex,Sports,Badminton Racket,"A budget-friendly yet durable badminton racket from Yonex, ideal for households looking for good value.",3330.0,2358.22,5,3163.5,438,51,Yonex India Distributors,SKU-SPO-0190,3.2,5,38,0,19.61,Silver,"Silver, 19.61kg",2026-01-09,Active,https://source.unsplash.com/400x400/?badminton+racket&sig=190
P0191,Bloomsbury Biography,Bloomsbury,Books,Biography,"A budget-friendly yet durable biography from Bloomsbury, ideal for households looking for good value.",865.0,567.89,5,821.75,163,25,Bloomsbury India Distributors,SKU-BOO-0191,4.0,4,42,0,24.95,Pink,"Pink, 24.95kg",2026-01-04,Inactive,https://source.unsplash.com/400x400/?biography+book&sig=191
P0192,Britannia Snacks,Britannia,Groceries,Snacks,"Experience top performance with the Britannia snacks, trusted by thousands of happy customers across India.",185.0,147.37,30,129.5,353,23,Britannia India Distributors,SKU-GRO-0192,3.8,13,65,0,6.8,Gold,"Gold, 6.8kg",2025-06-27,Active,https://source.unsplash.com/400x400/?snacks+chips&sig=192
P0193,Voltas Mixer Grinder,Voltas,Home Appliances,Mixer Grinder,"Experience top performance with the Voltas mixer grinder, trusted by thousands of happy customers across India.",3640.0,2947.68,15,3094.0,86,12,Voltas India Distributors,SKU-HOM-0193,3.8,10,42,12,9.11,Silver,"Silver, 9.11kg, Warranty: 12 months",2025-09-30,Inactive,https://source.unsplash.com/400x400/?mixer+grinder+kitchen&sig=193
P0194,Samsung Washing Machine,Samsung,Home Appliances,Washing Machine,"Samsung brings you this premium washing machine, built to last with modern features that customers love.",55900.0,43639.23,10,50310.0,207,30,Samsung India Distributors,SKU-HOM-0194,4.0,1,32,0,16.89,Pink,"Pink, 16.89kg",2025-09-28,Inactive,https://source.unsplash.com/400x400/?washing+machine&sig=194
P0195,MDH Rice,MDH,Groceries,Rice,"Experience top performance with the MDH rice, trusted by thousands of happy customers across India.",1255.0,901.48,0,1255.0,26,5,MDH India Distributors,SKU-GRO-0195,4.0,4,25,0,22.05,Red,"Red, 22.05kg",2026-05-16,Active,https://source.unsplash.com/400x400/?rice+grains&sig=195
P0196,IFB Vacuum Cleaner,IFB,Home Appliances,Vacuum Cleaner,"IFB brings you this premium vacuum cleaner, built to last with modern features that customers love.",3260.0,2197.75,10,2934.0,354,42,IFB India Distributors,SKU-HOM-0196,3.2,4,47,24,20.86,Black,"Black, 20.86kg, Warranty: 24 months",2024-09-10,Active,https://source.unsplash.com/400x400/?vacuum+cleaner&sig=196
P0197,Penguin Academic,Penguin,Books,Academic,"Penguin brings you this premium academic, built to last with modern features that customers love.",590.0,485.79,20,472.0,426,43,Penguin India Distributors,SKU-BOO-0197,3.0,6,46,0,3.06,Silver,"Silver, 3.06kg",2025-06-03,Inactive,https://source.unsplash.com/400x400/?textbook+study&sig=197
P0198,Haldiram's Beverages,Haldiram's,Groceries,Beverages,"Experience top performance with the Haldiram's beverages, trusted by thousands of happy customers across India.",385.0,326.8,0,385.0,4,5,Haldiram's India Distributors,SKU-GRO-0198,4.0,5,43,0,7.3,Brown,"Brown, 7.3kg",2025-10-27,Out of Stock,https://source.unsplash.com/400x400/?beverage+drink&sig=198
P0199,Lenovo Headphones,Lenovo,Electronics,Headphones,"Experience top performance with the Lenovo headphones, trusted by thousands of happy customers across India.",11130.0,8845.47,30,7791.0,6,5,Lenovo India Distributors,SKU-ELE-0199,4.0,8,55,12,8.08,Blue,"Blue, 8.08kg, Warranty: 12 months",2025-08-30,Out of Stock,https://source.unsplash.com/400x400/?headphones&sig=199
P0200,Woodland Saree,Woodland,Fashion,Saree,"A budget-friendly yet durable saree from Woodland, ideal for households looking for good value.",2810.0,2260.93,10,2529.0,137,16,Woodland India Distributors,SKU-FAS-0200,3.5,4,25,0,21.12,Green,"Green, 21.12kg",2026-01-09,Active,https://source.unsplash.com/400x400/?saree+indian&sig=200
P0201,Rupa Publications Non-Fiction,Rupa Publications,Books,Non-Fiction,"Experience top performance with the Rupa Publications non-fiction, trusted by thousands of happy customers across India.",584.0,468.05,5,554.8,15,5,Rupa Publications India Distributors,SKU-BOO-0201,3.9,10,56,0,7.03,Gold,"Gold, 7.03kg",2026-01-20,Active,https://source.unsplash.com/400x400/?nonfiction+book&sig=201
P0202,Puma T-Shirt,Puma,Fashion,T-Shirt,"This t-shirt by Puma combines quality materials with an attractive design, perfect for daily needs.",890.0,607.98,10,801.0,99,14,Puma India Distributors,SKU-FAS-0202,3.3,9,51,0,18.86,Red,"Red, 18.86kg",2026-04-19,Out of Stock,https://source.unsplash.com/400x400/?tshirt+fashion&sig=202
P0203,Fabindia Kurta,Fabindia,Fashion,Kurta,"A budget-friendly yet durable kurta from Fabindia, ideal for households looking for good value.",850.0,587.66,30,595.0,361,26,Fabindia India Distributors,SKU-FAS-0203,3.2,5,35,0,0.27,Black,"Black, 0.27kg",2025-02-22,Active,https://source.unsplash.com/400x400/?kurta+indian+fashion&sig=203
P0204,Voltas Microwave Oven,Voltas,Home Appliances,Microwave Oven,"A reliable microwave oven from Voltas, designed for everyday use with a great balance of performance and value.",10640.0,8933.09,20,8512.0,367,36,Voltas India Distributors,SKU-HOM-0204,3.0,2,17,12,11.17,Green,"Green, 11.17kg, Warranty: 12 months",2024-12-07,Active,https://source.unsplash.com/400x400/?microwave+oven&sig=204
P0205,SG Yoga Mat,SG,Sports,Yoga Mat,"This yoga mat by SG combines quality materials with an attractive design, perfect for daily needs.",1770.0,1502.05,0,1770.0,145,24,SG India Distributors,SKU-SPO-0205,4.2,5,46,0,12.73,Grey,"Grey, 12.73kg",2025-01-14,Active,https://source.unsplash.com/400x400/?yoga+mat&sig=205
P0206,Oxford Press Fiction,Oxford Press,Books,Fiction,"A reliable fiction from Oxford Press, designed for everyday use with a great balance of performance and value.",774.0,607.14,0,774.0,322,44,Oxford Press India Distributors,SKU-BOO-0206,4.7,10,49,0,8.01,Beige,"Beige, 8.01kg",2026-01-22,Out of Stock,https://source.unsplash.com/400x400/?fiction+books&sig=206
P0207,Levis Shoes,Levis,Fashion,Shoes,"This shoes by Levis combines quality materials with an attractive design, perfect for daily needs.",7630.0,5916.74,10,6867.0,33,8,Levis India Distributors,SKU-FAS-0207,4.2,5,47,0,3.87,Blue,"Blue, 3.87kg",2025-12-01,Out of Stock,https://source.unsplash.com/400x400/?shoes&sig=207
P0208,OnePlus Smartwatch,OnePlus,Electronics,Smartwatch,"Experience top performance with the OnePlus smartwatch, trusted by thousands of happy customers across India.",8140.0,5614.28,0,8140.0,453,50,OnePlus India Distributors,SKU-ELE-0208,3.9,9,43,0,12.32,Gold,"Gold, 12.32kg",2024-10-14,Out of Stock,https://source.unsplash.com/400x400/?smartwatch&sig=208
P0209,Lenovo Tablet,Lenovo,Electronics,Tablet,"Lenovo brings you this premium tablet, built to last with modern features that customers love.",10020.0,7891.72,20,8016.0,284,36,Lenovo India Distributors,SKU-ELE-0209,2.8,8,49,24,21.03,Grey,"Grey, 21.03kg, Warranty: 24 months",2025-06-10,Active,https://source.unsplash.com/400x400/?tablet&sig=209
P0210,Himalaya Sunscreen,Himalaya,Beauty,Sunscreen,"Experience top performance with the Himalaya sunscreen, trusted by thousands of happy customers across India.",1236.0,900.35,15,1050.6,233,28,Himalaya India Distributors,SKU-BEA-0210,3.7,11,55,0,8.2,Pink,"Pink, 8.2kg",2025-11-07,Active,https://source.unsplash.com/400x400/?sunscreen+spf&sig=210
P0211,Puma Sunglasses,Puma,Fashion,Sunglasses,"A budget-friendly yet durable sunglasses from Puma, ideal for households looking for good value.",1030.0,866.5,0,1030.0,143,22,Puma India Distributors,SKU-FAS-0211,3.3,10,44,0,17.21,Black,"Black, 17.21kg",2025-10-02,Active,https://source.unsplash.com/400x400/?sunglasses&sig=211
P0212,MDH Cooking Oil,MDH,Groceries,Cooking Oil,"Experience top performance with the MDH cooking oil, trusted by thousands of happy customers across India.",531.0,439.65,20,424.8,19,5,MDH India Distributors,SKU-GRO-0212,4.0,7,39,0,20.24,Green,"Green, 20.24kg",2025-09-11,Active,https://source.unsplash.com/400x400/?cooking+oil+bottle&sig=212
P0213,MDH Spices,MDH,Groceries,Spices,"MDH brings you this premium spices, built to last with modern features that customers love.",461.0,324.39,10,414.9,149,20,MDH India Distributors,SKU-GRO-0213,3.6,7,34,0,21.9,Beige,"Beige, 21.9kg",2026-03-16,Active,https://source.unsplash.com/400x400/?spices+indian&sig=213
P0214,JBL Smartwatch,JBL,Electronics,Smartwatch,"Experience top performance with the JBL smartwatch, trusted by thousands of happy customers across India.",16190.0,13592.73,15,13761.5,26,8,JBL India Distributors,SKU-ELE-0214,3.6,12,50,6,19.53,Silver,"Silver, 19.53kg, Warranty: 6 months",2024-11-07,Inactive,https://source.unsplash.com/400x400/?smartwatch&sig=214
P0215,Samsung Vacuum Cleaner,Samsung,Home Appliances,Vacuum Cleaner,"Samsung brings you this premium vacuum cleaner, built to last with modern features that customers love.",14130.0,10650.2,15,12010.5,232,19,Samsung India Distributors,SKU-HOM-0215,3.8,8,52,6,20.05,Silver,"Silver, 20.05kg, Warranty: 6 months",2025-05-31,Active,https://source.unsplash.com/400x400/?vacuum+cleaner&sig=215
P0216,Samsung Power Bank,Samsung,Electronics,Power Bank,"A budget-friendly yet durable power bank from Samsung, ideal for households looking for good value.",2160.0,1511.44,0,2160.0,1,5,Samsung India Distributors,SKU-ELE-0216,4.2,5,52,0,19.8,Black,"Black, 19.8kg",2025-09-18,Active,https://source.unsplash.com/400x400/?power+bank&sig=216
P0217,Rupa Publications Biography,Rupa Publications,Books,Biography,"Rupa Publications brings you this premium biography, built to last with modern features that customers love.",219.0,170.01,10,197.1,13,5,Rupa Publications India Distributors,SKU-BOO-0217,3.1,13,57,0,21.56,White,"White, 21.56kg",2025-05-10,Active,https://source.unsplash.com/400x400/?biography+book&sig=217
P0218,Scholastic Fiction,Scholastic,Books,Fiction,"A reliable fiction from Scholastic, designed for everyday use with a great balance of performance and value.",763.0,612.29,20,610.4,13,5,Scholastic India Distributors,SKU-BOO-0218,4.0,3,30,0,19.84,Red,"Red, 19.84kg",2026-04-01,Inactive,https://source.unsplash.com/400x400/?fiction+books&sig=218
P0219,Nilkamal Chair,Nilkamal,Furniture,Chair,"Experience top performance with the Nilkamal chair, trusted by thousands of happy customers across India.",12090.0,8886.52,0,12090.0,108,12,Nilkamal India Distributors,SKU-FUR-0219,3.8,12,56,0,7.35,White,"White, 7.35kg",2025-08-27,Active,https://source.unsplash.com/400x400/?chair+furniture&sig=219
P0220,Decathlon Football,Decathlon,Sports,Football,"This football by Decathlon combines quality materials with an attractive design, perfect for daily needs.",1200.0,848.26,30,840.0,235,20,Decathlon India Distributors,SKU-SPO-0220,3.6,7,34,0,17.89,Brown,"Brown, 17.89kg",2026-02-17,Active,https://source.unsplash.com/400x400/?football&sig=220
P0221,Woodland Shoes,Woodland,Fashion,Shoes,"This shoes by Woodland combines quality materials with an attractive design, perfect for daily needs.",7820.0,5704.45,10,7038.0,182,20,Woodland India Distributors,SKU-FAS-0221,4.1,15,56,0,20.26,White,"White, 20.26kg",2025-01-01,Active,https://source.unsplash.com/400x400/?shoes&sig=221
P0222,Ray-Ban T-Shirt,Ray-Ban,Fashion,T-Shirt,"A budget-friendly yet durable t-shirt from Ray-Ban, ideal for households looking for good value.",588.0,483.9,25,441.0,270,23,Ray-Ban India Distributors,SKU-FAS-0222,3.4,5,43,0,19.04,Black,"Black, 19.04kg",2026-03-10,Active,https://source.unsplash.com/400x400/?tshirt+fashion&sig=222
P0223,Nivia Yoga Mat,Nivia,Sports,Yoga Mat,"This yoga mat by Nivia combines quality materials with an attractive design, perfect for daily needs.",1000.0,798.1,5,950.0,5,5,Nivia India Distributors,SKU-SPO-0223,4.0,9,44,0,5.31,Beige,"Beige, 5.31kg",2026-07-14,Active,https://source.unsplash.com/400x400/?yoga+mat&sig=223
P0224,Xiaomi Galaxy M14,Xiaomi,Electronics,Smartphone,"A reliable smartphone from Xiaomi, designed for everyday use with a great balance of performance and value.",48980.0,41236.02,10,44082.0,118,16,Xiaomi India Distributors,SKU-ELE-0224,3.9,8,56,0,17.51,Green,"Green, 17.51kg",2025-10-16,Active,https://source.unsplash.com/400x400/?smartphone&sig=224
P0225,Yonex Cycling Helmet,Yonex,Sports,Cycling Helmet,"Yonex brings you this premium cycling helmet, built to last with modern features that customers love.",2680.0,1807.11,10,2412.0,173,32,Yonex India Distributors,SKU-SPO-0225,3.7,7,61,0,20.1,Brown,"Brown, 20.1kg",2026-05-10,Active,https://source.unsplash.com/400x400/?cycling+helmet&sig=225
P0226,Nikon Bluetooth Speaker,Nikon,Electronics,Bluetooth Speaker,"A budget-friendly yet durable bluetooth speaker from Nikon, ideal for households looking for good value.",10590.0,7769.14,0,10590.0,98,9,Nikon India Distributors,SKU-ELE-0226,4.1,8,63,12,15.42,Silver,"Silver, 15.42kg, Warranty: 12 months",2025-07-03,Out of Stock,https://source.unsplash.com/400x400/?bluetooth+speaker&sig=226
P0227,HarperCollins Non-Fiction,HarperCollins,Books,Non-Fiction,"This non-fiction by HarperCollins combines quality materials with an attractive design, perfect for daily needs.",342.0,258.09,10,307.8,388,46,HarperCollins India Distributors,SKU-BOO-0227,2.5,2,33,0,11.63,Silver,"Silver, 11.63kg",2025-12-03,Out of Stock,https://source.unsplash.com/400x400/?nonfiction+book&sig=227
P0228,Nikon ThinkPad E14,Nikon,Electronics,Laptop,"Nikon brings you this premium laptop, built to last with modern features that customers love.",119650.0,99975.75,5,113667.5,246,33,Nikon India Distributors,SKU-ELE-0228,4.2,4,32,6,11.82,Black,"Black, 11.82kg, Warranty: 6 months",2025-01-07,Out of Stock,https://source.unsplash.com/400x400/?laptop&sig=228
P0229,Voltas Water Purifier,Voltas,Home Appliances,Water Purifier,"A reliable water purifier from Voltas, designed for everyday use with a great balance of performance and value.",7190.0,4808.45,25,5392.5,143,10,Voltas India Distributors,SKU-HOM-0229,3.3,7,36,6,15.94,Red,"Red, 15.94kg, Warranty: 6 months",2025-07-31,Out of Stock,https://source.unsplash.com/400x400/?water+purifier&sig=229
P0230,Dell Camera,Dell,Electronics,Camera,"A budget-friendly yet durable camera from Dell, ideal for households looking for good value.",140260.0,98871.54,20,112208.0,258,37,Dell India Distributors,SKU-ELE-0230,4.1,10,51,0,16.08,Red,"Red, 16.08kg",2026-02-12,Inactive,https://source.unsplash.com/400x400/?camera&sig=230
P0231,Whirlpool Mixer Grinder,Whirlpool,Home Appliances,Mixer Grinder,"Experience top performance with the Whirlpool mixer grinder, trusted by thousands of happy customers across India.",2170.0,1504.44,5,2061.5,81,15,Whirlpool India Distributors,SKU-HOM-0231,2.9,11,63,12,14.43,Gold,"Gold, 14.43kg, Warranty: 12 months",2025-07-11,Active,https://source.unsplash.com/400x400/?mixer+grinder+kitchen&sig=231
P0232,IFB Refrigerator,IFB,Home Appliances,Refrigerator,"IFB brings you this premium refrigerator, built to last with modern features that customers love.",28600.0,18605.28,10,25740.0,79,7,IFB India Distributors,SKU-HOM-0232,3.6,7,41,0,21.88,Silver,"Silver, 21.88kg",2025-12-06,Active,https://source.unsplash.com/400x400/?refrigerator&sig=232
P0233,Fortune Cooking Oil,Fortune,Groceries,Cooking Oil,"Experience top performance with the Fortune cooking oil, trusted by thousands of happy customers across India.",534.0,394.06,25,400.5,123,14,Fortune India Distributors,SKU-GRO-0233,3.8,10,54,0,19.37,Brown,"Brown, 19.37kg",2025-08-28,Active,https://source.unsplash.com/400x400/?cooking+oil+bottle&sig=233
P0234,Fabindia Handbag,Fabindia,Fashion,Handbag,"Fabindia brings you this premium handbag, built to last with modern features that customers love.",4290.0,3060.46,0,4290.0,427,51,Fabindia India Distributors,SKU-FAS-0234,3.8,8,35,0,14.06,Brown,"Brown, 14.06kg",2025-10-28,Out of Stock,https://source.unsplash.com/400x400/?handbag&sig=234
