order_item_id,order_id,product_id,quantity,unit_price,discount,subtotal
OI004572,ORD01718,P0302,1,1929.5,0.0,1929.5
OI004573,ORD01718,P0147,1,23805.0,476.1,23328.9
OI004574,ORD01718,P0056,3,3800.0,570.0,10830.0
OI004575,ORD01718,P0013,2,645.75,0.0,1291.5
OI004576,ORD01718,P0088,2,52820.0,0.0,105640.0
OI004577,ORD01719,P0400,1,11276.5,0.0,11276.5
OI004578,ORD01719,P0152,3,726.75,0.0,2180.25
OI004579,ORD01719,P0243,1,1389.0,0.0,1389.0
OI004580,ORD01720,P0069,3,380.0,0.0,1140.0
OI004581,ORD01720,P0016,2,2751.0,0.0,5502.0
OI004582,ORD01720,P0355,3,478.0,71.7,1362.3
OI004583,ORD01721,P0384,1,8334.0,0.0,8334.0
OI004584,ORD01721,P0229,3,5392.5,0.0,16177.5
OI004585,ORD01722,P0356,3,7398.0,1109.7,21084.3
OI004586,ORD01722,P0064,1,6170.0,308.5,5861.5
OI004587,ORD01722,P0302,1,1929.5,96.48,1833.02
OI004588,ORD01723,P0104,3,1100.8,165.12,3137.28
OI004589,ORD01723,P0227,3,307.8,0.0,923.4
OI004590,ORD01724,P0208,3,8140.0,488.4,23931.6
OI004591,ORD01724,P0317,2,720.0,28.8,1411.2
OI004592,ORD01725,P0207,3,6867.0,0.0,20601.0
OI004593,ORD01725,P0208,1,8140.0,0.0,8140.0
OI004594,ORD01726,P0313,3,914.85,137.23,2607.32
OI004595,ORD01727,P0192,1,129.5,0.0,129.5
OI004596,ORD01727,P0006,3,5196.5,0.0,15589.5
OI004597,ORD01728,P0100,1,1320.0,0.0,1320.0
OI004598,ORD01729,P0014,3,348.3,0.0,1044.9
OI004599,ORD01729,P0219,1,12090.0,604.5,11485.5
OI004600,ORD01729,P0391,2,2916.0,291.6,5540.4
OI004601,ORD01729,P0170,2,4068.0,406.8,7729.2
OI004602,ORD01729,P0135,1,10960.0,548.0,10412.0
OI004603,ORD01730,P0359,1,16920.0,0.0,16920.0
OI004604,ORD01730,P0150,3,201.0,0.0,603.0
OI004605,ORD01730,P0025,1,493.05,0.0,493.05
OI004606,ORD01731,P0381,1,639.0,0.0,639.0
OI004607,ORD01731,P0173,3,437.0,26.22,1284.78
OI004608,ORD01731,P0283,1,28775.5,0.0,28775.5
OI004609,ORD01732,P0395,3,1710.0,0.0,5130.0
OI004610,ORD01733,P0020,1,228.0,0.0,228.0
OI004611,ORD01733,P0376,1,43677.0,0.0,43677.0
OI004612,ORD01733,P0010,2,11568.0,0.0,23136.0
OI004613,ORD01734,P0239,3,281.6,0.0,844.8
OI004614,ORD01734,P0382,2,1387.5,0.0,2775.0
OI004615,ORD01734,P0252,2,1359.45,0.0,2718.9
OI004616,ORD01734,P0257,3,529.15,0.0,1587.45
OI004617,ORD01734,P0183,3,1044.0,0.0,3132.0
OI004618,ORD01735,P0374,3,1995.0,299.25,5685.75
OI004619,ORD01735,P0365,3,51250.0,3075.0,150675.0
OI004620,ORD01735,P0107,3,1719.5,0.0,5158.5
OI004621,ORD01736,P0124,1,48142.5,962.85,47179.65
OI004622,ORD01736,P0364,2,84610.0,0.0,169220.0
OI004623,ORD01736,P0382,1,1387.5,0.0,1387.5
OI004624,ORD01737,P0321,1,170.4,3.41,166.99
OI004625,ORD01738,P0180,1,10370.0,0.0,10370.0
OI004626,ORD01738,P0357,2,7182.5,0.0,14365.0
OI004627,ORD01738,P0059,1,1367.1,27.34,1339.76
OI004628,ORD01739,P0197,3,472.0,0.0,1416.0
OI004629,ORD01739,P0295,2,3667.5,366.75,6968.25
OI004630,ORD01739,P0239,1,281.6,5.63,275.97
OI004631,ORD01739,P0227,3,307.8,0.0,923.4
OI004632,ORD01740,P0335,2,323.2,0.0,646.4
OI004633,ORD01740,P0334,3,408.6,61.29,1164.51
OI004634,ORD01741,P0390,3,2235.5,0.0,6706.5
OI004635,ORD01741,P0293,2,1341.0,134.1,2547.9
OI004636,ORD01741,P0378,3,1246.95,187.04,3553.81
OI004637,ORD01742,P0091,3,184.0,11.04,540.96
OI004638,ORD01742,P0366,3,13920.0,0.0,41760.0
OI004639,ORD01743,P0221,1,7038.0,0.0,7038.0
OI004640,ORD01743,P0077,2,794.0,0.0,1588.0
OI004641,ORD01743,P0212,2,424.8,42.48,807.12
OI004642,ORD01743,P0114,2,4329.0,432.9,8225.1
OI004643,ORD01744,P0013,3,645.75,96.86,1840.39
OI004644,ORD01745,P0067,1,270.0,0.0,270.0
OI004645,ORD01745,P0299,2,776.15,0.0,1552.3
OI004646,ORD01745,P0113,3,498.0,0.0,1494.0
OI004647,ORD01745,P0090,1,11600.0,0.0,11600.0
OI004648,ORD01746,P0395,3,1710.0,0.0,5130.0
OI004649,ORD01746,P0048,2,2213.5,0.0,4427.0
OI004650,ORD01746,P0205,3,1770.0,0.0,5310.0
OI004651,ORD01747,P0208,1,8140.0,407.0,7733.0
OI004652,ORD01747,P0275,3,42363.0,2541.78,124547.22
OI004653,ORD01748,P0198,2,385.0,0.0,770.0
OI004654,ORD01748,P0028,3,29984.0,4497.6,85454.4
OI004655,ORD01748,P0299,1,776.15,0.0,776.15
OI004656,ORD01748,P0024,3,587.7,0.0,1763.1
OI004657,ORD01748,P0189,2,2637.0,105.48,5168.52
OI004658,ORD01749,P0283,1,28775.5,0.0,28775.5
OI004659,ORD01749,P0241,1,117.6,2.35,115.25
OI004660,ORD01750,P0246,3,1377.5,0.0,4132.5
OI004661,ORD01750,P0141,1,74679.5,1493.59,73185.91
OI004662,ORD01750,P0151,2,7542.0,0.0,15084.0
OI004663,ORD01751,P0348,1,12978.0,0.0,12978.0
OI004664,ORD01752,P0012,3,4740.5,284.43,13937.07
OI004665,ORD01752,P0047,1,3654.0,73.08,3580.92
OI004666,ORD01752,P0353,2,782.0,0.0,1564.0
OI004667,ORD01753,P0101,2,461.3,18.45,904.15
OI004668,ORD01753,P0021,3,246.0,0.0,738.0
OI004669,ORD01753,P0172,1,963.0,0.0,963.0
OI004670,ORD01753,P0246,1,1377.5,27.55,1349.95
OI004671,ORD01754,P0306,1,1472.0,0.0,1472.0
OI004672,ORD01754,P0226,1,10590.0,0.0,10590.0
OI004673,ORD01754,P0189,3,2637.0,0.0,7911.0
OI004674,ORD01754,P0397,2,468.75,0.0,937.5
OI004675,ORD01755,P0173,2,437.0,0.0,874.0
OI004676,ORD01755,P0308,2,6842.5,273.7,13411.3
OI004677,ORD01755,P0068,3,446.4,0.0,1339.2
OI004678,ORD01755,P0344,1,10850.0,217.0,10633.0
OI004679,ORD01756,P0113,2,498.0,0.0,996.0
OI004680,ORD01756,P0313,1,914.85,0.0,914.85
OI004681,ORD01756,P0226,1,10590.0,0.0,10590.0
OI004682,ORD01756,P0243,3,1389.0,83.34,4083.66
OI004683,ORD01757,P0072,1,875.7,0.0,875.7
OI004684,ORD01757,P0331,2,5200.0,520.0,9880.0
OI004685,ORD01758,P0022,3,338.2,0.0,1014.6
OI004686,ORD01758,P0210,3,1050.6,0.0,3151.8
OI004687,ORD01759,P0337,3,3771.0,0.0,11313.0
OI004688,ORD01759,P0008,2,427.0,0.0,854.0
OI004689,ORD01759,P0141,3,74679.5,11201.93,212836.57
OI004690,ORD01759,P0132,2,876.35,35.05,1717.65
OI004691,ORD01759,P0166,2,2070.0,0.0,4140.0
OI004692,ORD01760,P0338,1,4674.0,233.7,4440.3
OI004693,ORD01760,P0295,1,3667.5,183.38,3484.12
OI004694,ORD01760,P0239,2,281.6,11.26,551.94
OI004695,ORD01760,P0047,1,3654.0,0.0,3654.0
OI004696,ORD01761,P0024,2,587.7,0.0,1175.4
OI004697,ORD01761,P0295,2,3667.5,366.75,6968.25
OI004698,ORD01761,P0046,3,900.0,0.0,2700.0
OI004699,ORD01762,P0284,2,169.0,0.0,338.0
OI004700,ORD01762,P0219,3,12090.0,0.0,36270.0
OI004701,ORD01762,P0372,3,6732.0,0.0,20196.0
OI004702,ORD01763,P0003,3,79590.0,0.0,238770.0
OI004703,ORD01763,P0199,2,7791.0,779.1,14802.9
OI004704,ORD01763,P0324,3,319.2,0.0,957.6
OI004705,ORD01763,P0254,3,2302.5,345.38,6562.12
OI004706,ORD01764,P0182,2,491.0,0.0,982.0
OI004707,ORD01764,P0351,1,922.5,0.0,922.5
OI004708,ORD01765,P0149,1,3784.0,75.68,3708.32
OI004709,ORD01765,P0374,3,1995.0,0.0,5985.0
OI004710,ORD01765,P0335,1,323.2,0.0,323.2
OI004711,ORD01765,P0330,1,544.0,0.0,544.0
OI004712,ORD01766,P0130,1,4100.0,82.0,4018.0
OI004713,ORD01766,P0143,2,2061.0,0.0,4122.0
OI004714,ORD01767,P0152,1,726.75,0.0,726.75
OI004715,ORD01767,P0166,1,2070.0,0.0,2070.0
OI004716,ORD01767,P0356,2,7398.0,0.0,14796.0
OI004717,ORD01768,P0275,2,42363.0,1694.52,83031.48
OI004718,ORD01769,P0060,3,1035.0,0.0,3105.0
OI004719,ORD01770,P0238,1,29932.5,0.0,29932.5
OI004720,ORD01771,P0150,1,201.0,4.02,196.98
OI004721,ORD01771,P0114,3,4329.0,0.0,12987.0
OI004722,ORD01771,P0383,1,39427.5,0.0,39427.5
OI004723,ORD01772,P0170,1,4068.0,81.36,3986.64
OI004724,ORD01772,P0016,2,2751.0,0.0,5502.0
OI004725,ORD01772,P0180,1,10370.0,207.4,10162.6
OI004726,ORD01773,P0250,1,290.4,0.0,290.4
OI004727,ORD01773,P0186,3,54045.5,8106.83,154029.67
OI004728,ORD01774,P0049,3,37323.0,5598.45,106370.55
OI004729,ORD01774,P0292,2,204.0,0.0,408.0
OI004730,ORD01774,P0041,3,19983.5,1199.01,58751.49
OI004731,ORD01775,P0217,3,197.1,0.0,591.3
OI004732,ORD01775,P0359,3,16920.0,1015.2,49744.8
OI004733,ORD01776,P0179,3,3315.0,0.0,9945.0
OI004734,ORD01777,P0092,2,593.6,0.0,1187.2
OI004735,ORD01777,P0252,2,1359.45,0.0,2718.9
OI004736,ORD01777,P0098,3,739.8,44.39,2175.01
OI004737,ORD01778,P0265,3,40815.0,2448.9,119996.1
OI004738,ORD01778,P0287,3,9270.0,1390.5,26419.5
OI004739,ORD01779,P0168,2,8036.0,0.0,16072.0
OI004740,ORD01779,P0367,2,180.75,0.0,361.5
OI004741,ORD01780,P0307,1,1269.0,0.0,1269.0
OI004742,ORD01780,P0311,1,43728.0,0.0,43728.0
OI004743,ORD01781,P0109,3,1809.0,108.54,5318.46
OI004744,ORD01781,P0207,3,6867.0,0.0,20601.0
OI004745,ORD01782,P0111,3,6165.0,0.0,18495.0
OI004746,ORD01783,P0357,3,7182.5,0.0,21547.5
OI004747,ORD01783,P0127,2,2488.0,248.8,4727.2
OI004748,ORD01783,P0370,3,1501.0,0.0,4503.0
OI004749,ORD01783,P0102,2,509.0,0.0,1018.0
OI004750,ORD01784,P0074,2,2356.0,235.6,4476.4
OI004751,ORD01785,P0285,2,870.0,87.0,1653.0
OI004752,ORD01785,P0308,3,6842.5,410.55,20116.95
OI004753,ORD01786,P0205,3,1770.0,0.0,5310.0
OI004754,ORD01786,P0251,3,25200.0,0.0,75600.0
OI004755,ORD01786,P0224,3,44082.0,6612.3,125633.7
OI004756,ORD01786,P0057,1,1809.0,0.0,1809.0
OI004757,ORD01787,P0253,2,1485.0,0.0,2970.0
OI004758,ORD01787,P0276,2,36247.5,0.0,72495.0
OI004759,ORD01787,P0190,3,3163.5,189.81,9300.69
OI004760,ORD01788,P0126,1,7938.0,0.0,7938.0
OI004761,ORD01788,P0366,1,13920.0,0.0,13920.0
OI004762,ORD01789,P0155,1,42337.5,0.0,42337.5
OI004763,ORD01789,P0020,1,228.0,0.0,228.0
OI004764,ORD01789,P0055,3,7923.0,0.0,23769.0
OI004765,ORD01789,P0276,3,36247.5,0.0,108742.5
OI004766,ORD01790,P0296,2,337.5,33.75,641.25
OI004767,ORD01791,P0002,1,3368.0,67.36,3300.64
OI004768,ORD01791,P0243,3,1389.0,208.35,3958.65
OI004769,ORD01792,P0348,1,12978.0,0.0,12978.0
OI004770,ORD01793,P0350,2,18711.0,0.0,37422.0
OI004771,ORD01793,P0264,2,3980.0,0.0,7960.0
OI004772,ORD01793,P0114,3,4329.0,0.0,12987.0
OI004773,ORD01794,P0355,3,478.0,0.0,1434.0
OI004774,ORD01794,P0302,3,1929.5,0.0,5788.5
OI004775,ORD01794,P0308,2,6842.5,0.0,13685.0
OI004776,ORD01794,P0082,3,61.0,9.15,173.85
OI004777,ORD01794,P0004,1,4395.0,0.0,4395.0
OI004778,ORD01795,P0358,3,1111.0,0.0,3333.0
OI004779,ORD01795,P0065,3,6460.0,969.0,18411.0
OI004780,ORD01795,P0091,1,184.0,9.2,174.8
OI004781,ORD01796,P0225,2,2412.0,0.0,4824.0
OI004782,ORD01797,P0013,3,645.75,38.74,1898.51
OI004783,ORD01797,P0398,2,24984.0,2498.4,47469.6
OI004784,ORD01797,P0183,1,1044.0,20.88,1023.12
OI004785,ORD01798,P0068,2,446.4,44.64,848.16
OI004786,ORD01798,P0104,3,1100.8,66.05,3236.35
OI004787,ORD01798,P0005,1,493.5,24.68,468.82
OI004788,ORD01798,P0008,2,427.0,42.7,811.3
OI004789,ORD01798,P0024,3,587.7,35.26,1727.84
OI004790,ORD01799,P0214,1,13761.5,0.0,13761.5
OI004791,ORD01799,P0389,3,3884.5,233.07,11420.43
OI004792,ORD01800,P0129,1,348.0,6.96,341.04
OI004793,ORD01800,P0273,1,1872.0,0.0,1872.0
OI004794,ORD01800,P0124,2,48142.5,0.0,96285.0
OI004795,ORD01801,P0249,3,748.0,44.88,2199.12
OI004796,ORD01801,P0186,2,54045.5,5404.55,102686.45
OI004797,ORD01801,P0135,1,10960.0,0.0,10960.0
OI004798,ORD01801,P0061,3,2394.0,143.64,7038.36
OI004799,ORD01802,P0353,1,782.0,0.0,782.0
OI004800,ORD01802,P0050,1,66460.0,0.0,66460.0
OI004801,ORD01802,P0363,3,22342.5,1340.55,65686.95
OI004802,ORD01802,P0071,1,11925.0,0.0,11925.0
OI004803,ORD01803,P0218,1,610.4,0.0,610.4
OI004804,ORD01803,P0358,1,1111.0,0.0,1111.0
OI004805,ORD01803,P0039,2,25483.0,1019.32,49946.68
OI004806,ORD01804,P0194,3,50310.0,3018.6,147911.4
OI004807,ORD01804,P0144,3,1928.5,0.0,5785.5
OI004808,ORD01804,P0201,2,554.8,0.0,1109.6
OI004809,ORD01805,P0120,3,9603.0,1440.45,27368.55
OI004810,ORD01805,P0065,1,6460.0,0.0,6460.0
OI004811,ORD01806,P0393,3,472.0,70.8,1345.2
OI004812,ORD01806,P0296,1,337.5,0.0,337.5
OI004813,ORD01806,P0254,3,2302.5,0.0,6907.5
OI004814,ORD01806,P0333,2,11480.0,0.0,22960.0
OI004815,ORD01806,P0149,2,3784.0,378.4,7189.6
OI004816,ORD01807,P0392,3,1070.1,0.0,3210.3
OI004817,ORD01808,P0132,3,876.35,52.58,2576.47
OI004818,ORD01808,P0359,2,16920.0,0.0,33840.0
OI004819,ORD01808,P0038,2,1213.15,0.0,2426.3
OI004820,ORD01809,P0162,1,130020.0,0.0,130020.0
OI004821,ORD01810,P0377,3,1716.0,0.0,5148.0
OI004822,ORD01810,P0210,2,1050.6,42.02,2059.18
OI004823,ORD01811,P0224,2,44082.0,4408.2,83755.8
OI004824,ORD01811,P0215,2,12010.5,0.0,24021.0
OI004825,ORD01812,P0174,2,312.8,0.0,625.6
OI004826,ORD01813,P0128,1,504.0,0.0,504.0
OI004827,ORD01813,P0387,1,7968.0,159.36,7808.64
OI004828,ORD01813,P0183,3,1044.0,156.6,2975.4
OI004829,ORD01813,P0347,3,757.5,0.0,2272.5
OI004830,ORD01813,P0043,3,3472.5,0.0,10417.5
OI004831,ORD01814,P0002,1,3368.0,168.4,3199.6
OI004832,ORD01814,P0369,2,10773.0,0.0,21546.0
OI004833,ORD01814,P0155,2,42337.5,4233.75,80441.25
OI004834,ORD01815,P0308,3,6842.5,410.55,20116.95
OI004835,ORD01815,P0086,1,7780.0,0.0,7780.0
OI004836,ORD01816,P0072,1,875.7,0.0,875.7
OI004837,ORD01816,P0337,3,3771.0,226.26,11086.74
OI004838,ORD01817,P0022,3,338.2,20.29,994.31
OI004839,ORD01818,P0311,3,43728.0,6559.2,124624.8
OI004840,ORD01818,P0282,2,7600.0,0.0,15200.0
OI004841,ORD01819,P0174,1,312.8,0.0,312.8
OI004842,ORD01820,P0251,1,25200.0,1260.0,23940.0
OI004843,ORD01820,P0260,1,352.0,17.6,334.4
OI004844,ORD01820,P0007,1,889.5,17.79,871.71
OI004845,ORD01821,P0235,3,1960.0,0.0,5880.0
OI004846,ORD01821,P0275,2,42363.0,4236.3,80489.7
OI004847,ORD01821,P0171,1,67370.0,3368.5,64001.5
OI004848,ORD01822,P0105,3,1600.0,96.0,4704.0
OI004849,ORD01822,P0266,3,30160.0,0.0,90480.0
OI004850,ORD01823,P0152,3,726.75,109.01,2071.24
OI004851,ORD01823,P0367,1,180.75,0.0,180.75
OI004852,ORD01823,P0247,2,6405.0,0.0,12810.0
OI004853,ORD01824,P0006,1,5196.5,0.0,5196.5
OI004854,ORD01824,P0049,3,37323.0,0.0,111969.0
OI004855,ORD01825,P0313,3,914.85,0.0,2744.55
OI004856,ORD01825,P0118,2,5880.0,0.0,11760.0
OI004857,ORD01825,P0343,3,279.2,41.88,795.72
OI004858,ORD01825,P0253,3,1485.0,222.75,4232.25
OI004859,ORD01825,P0138,2,794.0,0.0,1588.0
OI004860,ORD01826,P0212,1,424.8,0.0,424.8
OI004861,ORD01826,P0184,1,16507.0,0.0,16507.0
OI004862,ORD01827,P0151,3,7542.0,452.52,22173.48
OI004863,ORD01827,P0399,1,295.0,0.0,295.0
OI004864,ORD01827,P0359,2,16920.0,1692.0,32148.0
OI004865,ORD01827,P0035,1,34218.0,0.0,34218.0
OI004866,ORD01828,P0014,1,348.3,17.42,330.88
OI004867,ORD01829,P0163,1,781.0,15.62,765.38
OI004868,ORD01829,P0235,2,1960.0,196.0,3724.0
OI004869,ORD01829,P0374,2,1995.0,0.0,3990.0
OI004870,ORD01830,P0231,2,2061.5,0.0,4123.0
OI004871,ORD01830,P0240,1,7990.0,159.8,7830.2
OI004872,ORD01830,P0337,1,3771.0,0.0,3771.0
OI004873,ORD01830,P0093,2,423.0,0.0,846.0
OI004874,ORD01831,P0238,2,29932.5,1197.3,58667.7
OI004875,ORD01831,P0084,2,5925.0,0.0,11850.0
OI004876,ORD01831,P0330,1,544.0,0.0,544.0
OI004877,ORD01831,P0226,3,10590.0,0.0,31770.0
OI004878,ORD01832,P0315,2,582.3,0.0,1164.6
OI004879,ORD01833,P0108,1,41676.5,0.0,41676.5
OI004880,ORD01833,P0033,1,30405.0,608.1,29796.9
OI004881,ORD01833,P0103,2,24800.0,0.0,49600.0
OI004882,ORD01833,P0123,3,242.4,36.36,690.84
OI004883,ORD01833,P0270,2,2265.0,0.0,4530.0
OI004884,ORD01834,P0026,1,7047.0,0.0,7047.0
OI004885,ORD01834,P0063,2,2286.0,0.0,4572.0
OI004886,ORD01834,P0141,3,74679.5,0.0,224038.5
OI004887,ORD01835,P0181,1,177.0,0.0,177.0
OI004888,ORD01835,P0200,3,2529.0,0.0,7587.0
OI004889,ORD01836,P0094,2,25500.0,2550.0,48450.0
OI004890,ORD01836,P0067,2,270.0,0.0,540.0
OI004891,ORD01836,P0235,2,1960.0,0.0,3920.0
OI004892,ORD01836,P0318,1,57978.0,1159.56,56818.44
OI004893,ORD01837,P0331,2,5200.0,0.0,10400.0
OI004894,ORD01837,P0076,1,13450.0,0.0,13450.0
OI004895,ORD01837,P0185,1,1830.0,91.5,1738.5
OI004896,ORD01838,P0270,3,2265.0,339.75,6455.25
OI004897,ORD01838,P0169,1,6279.0,313.95,5965.05
OI004898,ORD01838,P0122,2,550.0,55.0,1045.0
OI004899,ORD01839,P0218,3,610.4,36.62,1794.58
OI004900,ORD01839,P0124,2,48142.5,0.0,96285.0
OI004901,ORD01839,P0295,3,3667.5,0.0,11002.5
OI004902,ORD01840,P0314,2,1599.7,159.97,3039.43
OI004903,ORD01840,P0261,2,6880.0,688.0,13072.0
OI004904,ORD01841,P0274,2,2320.0,232.0,4408.0
OI004905,ORD01841,P0352,1,98775.0,4938.75,93836.25
OI004906,ORD01842,P0134,3,12300.0,0.0,36900.0
OI004907,ORD01842,P0107,3,1719.5,257.93,4900.57
OI004908,ORD01842,P0223,2,950.0,0.0,1900.0
OI004909,ORD01842,P0042,3,485.45,29.13,1427.22
OI004910,ORD01842,P0148,3,855.95,0.0,2567.85
OI004911,ORD01843,P0056,2,3800.0,152.0,7448.0
OI004912,ORD01843,P0064,2,6170.0,0.0,12340.0
OI004913,ORD01844,P0250,1,290.4,0.0,290.4
OI004914,ORD01844,P0132,3,876.35,0.0,2629.05
OI004915,ORD01845,P0007,3,889.5,0.0,2668.5
OI004916,ORD01845,P0085,2,2812.0,0.0,5624.0
OI004917,ORD01845,P0126,3,7938.0,0.0,23814.0
OI004918,ORD01846,P0193,3,3094.0,0.0,9282.0
OI004919,ORD01847,P0056,3,3800.0,570.0,10830.0
OI004920,ORD01847,P0150,2,201.0,0.0,402.0
OI004921,ORD01847,P0288,1,3521.0,0.0,3521.0
OI004922,ORD01847,P0294,2,315.9,12.64,619.16
OI004923,ORD01847,P0161,1,649.6,32.48,617.12
OI004924,ORD01848,P0316,2,6298.5,0.0,12597.0
OI004925,ORD01848,P0003,3,79590.0,0.0,238770.0
OI004926,ORD01849,P0291,3,2282.0,136.92,6709.08
OI004927,ORD01849,P0058,2,4869.0,486.9,9251.1
OI004928,ORD01849,P0305,1,11367.0,0.0,11367.0
OI004929,ORD01849,P0082,2,61.0,0.0,122.0
OI004930,ORD01849,P0341,2,5664.0,226.56,11101.44
OI004931,ORD01850,P0164,1,731.5,14.63,716.87
OI004932,ORD01850,P0337,3,3771.0,565.65,10747.35
OI004933,ORD01850,P0170,3,4068.0,0.0,12204.0
OI004934,ORD01850,P0296,3,337.5,0.0,1012.5
OI004935,ORD01850,P0223,1,950.0,47.5,902.5
OI004936,ORD01851,P0274,1,2320.0,0.0,2320.0
OI004937,ORD01851,P0140,2,391.0,0.0,782.0
OI004938,ORD01851,P0348,2,12978.0,0.0,25956.0
OI004939,ORD01852,P0345,2,1413.6,0.0,2827.2
OI004940,ORD01852,P0228,1,113667.5,2273.35,111394.15
OI004941,ORD01853,P0067,3,270.0,16.2,793.8
OI004942,ORD01853,P0248,3,16444.5,2466.68,46866.82
OI004943,ORD01854,P0326,1,908.0,45.4,862.6
OI004944,ORD01854,P0175,2,37540.0,0.0,75080.0
OI004945,ORD01854,P0348,3,12978.0,0.0,38934.0
OI004946,ORD01854,P0275,2,42363.0,1694.52,83031.48
OI004947,ORD01855,P0270,2,2265.0,0.0,4530.0
OI004948,ORD01855,P0256,2,10179.0,0.0,20358.0
OI004949,ORD01855,P0287,1,9270.0,185.4,9084.6
OI004950,ORD01856,P0078,1,765.0,0.0,765.0
OI004951,ORD01856,P0330,1,544.0,10.88,533.12
OI004952,ORD01856,P0261,2,6880.0,688.0,13072.0
OI004953,ORD01856,P0039,3,25483.0,3822.45,72626.55
OI004954,ORD01857,P0340,2,7880.0,0.0,15760.0
OI004955,ORD01857,P0322,2,8527.5,0.0,17055.0
OI004956,ORD01857,P0243,3,1389.0,0.0,4167.0
OI004957,ORD01857,P0248,1,16444.5,0.0,16444.5
OI004958,ORD01858,P0144,2,1928.5,0.0,3857.0
OI004959,ORD01858,P0274,2,2320.0,92.8,4547.2
OI004960,ORD01859,P0371,3,2180.0,0.0,6540.0
OI004961,ORD01859,P0277,1,204.0,0.0,204.0
OI004962,ORD01860,P0018,3,730.0,0.0,2190.0
OI004963,ORD01860,P0161,3,649.6,0.0,1948.8
OI004964,ORD01861,P0182,3,491.0,29.46,1443.54
OI004965,ORD01861,P0378,1,1246.95,0.0,1246.95
OI004966,ORD01862,P0164,3,731.5,43.89,2150.61
OI004967,ORD01862,P0171,1,67370.0,0.0,67370.0
OI004968,ORD01863,P0273,2,1872.0,187.2,3556.8
OI004969,ORD01863,P0338,1,4674.0,0.0,4674.0
OI004970,ORD01864,P0132,2,876.35,0.0,1752.7
OI004971,ORD01864,P0180,1,10370.0,518.5,9851.5
OI004972,ORD01864,P0321,2,170.4,0.0,340.8
OI004973,ORD01864,P0323,2,3876.0,387.6,7364.4
OI004974,ORD01865,P0266,3,30160.0,0.0,90480.0
OI004975,ORD01865,P0197,3,472.0,0.0,1416.0
OI004976,ORD01865,P0272,1,635.0,0.0,635.0
OI004977,ORD01865,P0275,1,42363.0,0.0,42363.0
OI004978,ORD01865,P0016,3,2751.0,0.0,8253.0
OI004979,ORD01866,P0050,3,66460.0,0.0,199380.0
OI004980,ORD01867,P0399,3,295.0,17.7,867.3
OI004981,ORD01867,P0329,3,771.4,46.28,2267.92
OI004982,ORD01867,P0240,1,7990.0,0.0,7990.0
OI004983,ORD01868,P0067,1,270.0,0.0,270.0
OI004984,ORD01868,P0105,3,1600.0,0.0,4800.0
OI004985,ORD01869,P0044,2,11970.0,0.0,23940.0
OI004986,ORD01870,P0126,3,7938.0,0.0,23814.0
OI004987,ORD01870,P0290,3,214.2,12.85,629.75
OI004988,ORD01871,P0274,2,2320.0,0.0,4640.0
OI004989,ORD01871,P0037,3,2619.0,0.0,7857.0
OI004990,ORD01871,P0214,1,13761.5,688.08,13073.42
OI004991,ORD01871,P0203,3,595.0,0.0,1785.0
OI004992,ORD01871,P0242,1,689.0,13.78,675.22
OI004993,ORD01872,P0393,2,472.0,0.0,944.0
OI004994,ORD01872,P0207,1,6867.0,0.0,6867.0
OI004995,ORD01872,P0084,2,5925.0,0.0,11850.0
OI004996,ORD01873,P0386,1,981.75,0.0,981.75
OI004997,ORD01874,P0043,3,3472.5,0.0,10417.5
OI004998,ORD01874,P0035,2,34218.0,0.0,68436.0
OI004999,ORD01875,P0020,1,228.0,0.0,228.0
OI005000,ORD01875,P0116,2,1162.8,0.0,2325.6
OI005001,ORD01875,P0064,1,6170.0,0.0,6170.0
OI005002,ORD01875,P0040,1,90189.0,0.0,90189.0
OI005003,ORD01876,P0039,2,25483.0,0.0,50966.0
OI005004,ORD01876,P0364,1,84610.0,1692.2,82917.8
OI005005,ORD01877,P0021,3,246.0,0.0,738.0
OI005006,ORD01877,P0207,3,6867.0,0.0,20601.0
OI005007,ORD01878,P0330,2,544.0,54.4,1033.6
OI005008,ORD01878,P0359,2,16920.0,1692.0,32148.0
OI005009,ORD01879,P0295,1,3667.5,0.0,3667.5
OI005010,ORD01879,P0123,1,242.4,0.0,242.4
OI005011,ORD01880,P0056,1,3800.0,0.0,3800.0
OI005012,ORD01880,P0268,2,12320.0,0.0,24640.0
OI005013,ORD01880,P0009,2,14017.5,0.0,28035.0
OI005014,ORD01881,P0375,3,2466.0,369.9,7028.1
OI005015,ORD01881,P0328,3,805.0,0.0,2415.0
OI005016,ORD01882,P0073,1,43839.0,0.0,43839.0
OI005017,ORD01883,P0357,2,7182.5,0.0,14365.0
OI005018,ORD01883,P0180,3,10370.0,0.0,31110.0
OI005019,ORD01883,P0054,3,1603.0,96.18,4712.82
OI005020,ORD01884,P0390,1,2235.5,111.78,2123.72
OI005021,ORD01884,P0398,2,24984.0,2498.4,47469.6
OI005022,ORD01884,P0267,1,69400.0,1388.0,68012.0
OI005023,ORD01884,P0282,3,7600.0,0.0,22800.0
OI005024,ORD01885,P0370,2,1501.0,0.0,3002.0
OI005025,ORD01886,P0147,1,23805.0,0.0,23805.0
OI005026,ORD01886,P0218,1,610.4,0.0,610.4
OI005027,ORD01887,P0360,3,370.4,55.56,1055.64
OI005028,ORD01887,P0037,2,2619.0,104.76,5133.24
